ufn_names,simple_semsp_names,site_names,species_names,date_names,year_names,week_names,Acartia,Acartia_clausi,Acartia_longiremis,Actinopterygii_Egg,Actinopterygii_Larvae,Aetideus_divergens,Alienacanthomysis_macropsis,Ammodytes_hexapterus_Juvenile,Amphibalanus_improvisus_Cyprid,Amphipoda,Anomura_Zoea,Arachnida,Balanomorpha,Balanomorpha_Cyprid,Balanomorpha_Juvenile,Balanomorpha_Molt,Balanomorpha_Nauplii,Balanus_crenatus_Cyprid,Balanus_glandula_Cyprid,Brachyura_Megalopa,Brachyura_Zoea,Bryozoa_Larvae,Calanidae_Nauplii,Calanoida,Calanoida_Copepodite,Calanus,Calanus_marshallae,Calanus_pacificus,Cancer_Larvae,Cancer_oregonensis_Zoea,Cancer_productus_Zoea,Caprella,Caridea_Zoea,Centropages_abdominalis,Cnidaria,Copepoda,Corophiida,Coscinodiscophycidae,Crustacea,Ctenophora,Culicomorpha,Cumacea,Cyclopoida,Detritus,Digested_food,Digested_food_worms,Diptera,Ditrichocorycaeus_anglicus,Ditrichocorycaeus_anglicus_Copepodite,Echinodermata_Larvae,Epilabidocera_amphrites,Epilabidocera_amphrites_Copepodite,Eucalanus,Eucalanus_bungii,Eukrohnia_hamata,Eumalacostraca_Larvae,Euphausia_pacifica,Euphausiidae,Euphausiidae_Calyptopis,Euphausiidae_Egg,Euphausiidae_Furcilia,Euphausiidae_Nauplii,Evadne,Evadne_normanni,Evadne_tergestina,Harpacticoida,Harpacticus,Hemigrapsus_Larvae,Hyale,Hyperia,Hyperiidae,Hyperiidae_Juvenile,Hyperoche,Hyperoche_mediterranea,Hyperoche_medusarum,Insecta,Insecta_Larvae,Isopoda_Juvenile,Isopoda_Larvae,Kellia_suborbicularis_Veliger,Limacina_helicina,Lophopanopeus_bellus_Larvae,Mesocalanus_tenuicornis,Metridia,Microcalanus_pygmaeus_pusillus,Microsetella_rosea,Microstomus_pacificus_Egg,Monstrilla,Nannastacidae,Neocalanus_plumchrus,Neotrypaea_californiensis_Zoea,Objects,Oikopleura,Oncaea,Oregonia_gracilis_Larvae,Ostracoda,Paguridae_Zoea,Pandalidae_Zoea,Paracalanus_parvus,Parasites,Phaeophyceae,Pinnotheres_taylori_Zoea_I,Pinnotheridae_Zoea,Pleocyemata_Larvae,Pleocyemata_Zoea,Pleuronichthys_coenosus_Egg,Podon,Podon_leuckartii,Podon_polyphemoides,Podonidae,Polychaeta_Nectochaete,Porcellanidae_Zoea,Primno_macropa,Pseudocalanus,Pteropoda,Pteropoda_Egg,Pteropoda_Veliger,Pugettia_Megalopa,Sagittoidea,Sarsamphiascus,Semibalanus_balanoides_Cyprid,Senticaudata,Siphonophorae,Spionidae_Nectochaete,Themisto_pacifica,Tigriopus,Tisbe,Tomopteris,Tomopteris_septentrionalis,Tortanus_discaudatus,Total
U5321,D07-PI-7,D07,Pink,2016-06-16,2016,16-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346020761,0,0,0.692041522,0.346020761,0,3.806228374,24.22145329,0,0,0.346020761,0,0,0,0,0,0,0,0,0,1.038062284,0,0,0,0.346020761,0,0,0,0,0,0,35.64013841,0,0,1.730103806,0,0.346020761,2.422145329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346020761,0,0,0,0,0.346020761,0,0,0,0.346020761,0,0,0,0,0,0.346020761,0,0,0,0,0,0,0,0,0,0,24.56747405,0,0,0,0,0,0.346020761,0.346020761,0,0,0.346020761,0,0,0,0,0,0.346020761,0.346020761,0,0,0,0,0,0,1.038062284,0,0,0,0,0,0,0,0,0,0,0,0,0,100
U5500,D07-CU-6,D07,Chum,2016-06-16,2016,16-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18018018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18018018,0,0,0,0,0,0,0,0,0,0.18018018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0990991,0,0,0,0,0,0,0.18018018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18018018,0,0,0,0,0,0,0,0,0,0,0,0,0,100
U5189,J07-CU-8,J07,Chum,2016-06-20,2016,23-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.12903226,14.51612903,0,0,0,0,0,0,0,0,0,0,0,19.35483871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
U5190,J07-CU-9,J07,Chum,2016-06-20,2016,23-Jun,0,0,0,0,0,0.19047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.19047619,0,0,0,0,0,0,0,0,0,0,0,0,83.61904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
U5191,J07-CU-3,J07,Chum,2016-06-20,2016,23-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.94444444,9.722222222,0,0,0,0,0,0,0,0,0,0,0,52.08333333,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
U5192,J07-CU-10,J07,Chum,2016-06-20,2016,23-Jun,0,0,0,0,0,0.416666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.916666667,2.5,0,0,0,0,0,0,0,0,0,0,0,88.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
U5193,J07-CU-4,J07,Chum,2016-06-20,2016,23-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.505747126,0,0,0,0,0,0,0,0,0,0,0,0,91.49425287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
U5232,J07-CU-5,J07,Chum,2016-06-20,2016,23-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.12056738,0,0,0,0,0,0,0,0,0,0,0,0,86.87943262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
U5233,J07-CU-2,J07,Chum,2016-06-20,2016,23-Jun,0,0,0,0,0,1.688555347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.27016886,0.187617261,0,0,0,0,0,0,0,0,0,0,0,65.47842402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375234522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
U5234,J07-CU-1,J07,Chum,2016-06-20,2016,23-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
U5235,J07-CU-7,J07,Chum,2016-06-20,2016,23-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.31034483,15.51724138,0,0,0,0,0,0,0,0,0,0,0,5.172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
U5236,J07-CU-6,J07,Chum,2016-06-20,2016,23-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.134615385,0,0,0,0,0,0,0,0,0,0,0,0,90.86538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
U5395,J07-PI-4,J07,Pink,2016-06-20,2016,23-Jun,0,0,0,0,0,4.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.66666667,16.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
U5396,J07-PI-3,J07,Pink,2016-06-20,2016,23-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.22077922,20.77922078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
U5398,J07-PI-1,J07,Pink,2016-06-20,2016,23-Jun,0,0,0,0,0,8.965517241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.06896552,0,0,67.5862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689655172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689655172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
U5399,J07-PI-6,J07,Pink,2016-06-20,2016,23-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.986754967,0,0,77.48344371,16.55629139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.973509934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
U5400,J07-PI-2,J07,Pink,2016-06-20,2016,23-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
U5401,J07-PI-9,J07,Pink,2016-06-20,2016,23-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.76923077,18.46153846,9.230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
U5403,J07-PI-7,J07,Pink,2016-06-20,2016,23-Jun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.56498674,0,0,46.94960212,13.26259947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.591511936,0,0,0,6.366047745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265251989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
U5404,J07-PI-8,J07,Pink,2016-06-20,2016,23-Jun,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
U5171,J07-CU-3,J07,Chum,2016-07-05,2016,06-Jul,0,0,0,0,0,0.452674897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33744856,0,0,20.74074074,9.012345679,0,0,0,0,0,0,62.05761317,0,0.082304527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576131687,0,0,0,0,0,0,0,0,0,0.041152263,0,0,0,0,0,0,0,0,0,0.329218107,0.041152263,0,0,0,0,0,0,0,0,0,0,0.164609053,0,0,0,0,0,0,0,0,0.041152263,0,0,0,0,0,0,0,0.041152263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041152263,0,0,0,0,0.041152263,0,0,0,0,0,0,0,0,0,0,0,100
U5172,J07-CU-2,J07,Chum,2016-07-05,2016,06-Jul,0,0,0,0,0,0.047415837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568990043,0,0,0,0,0,0,96.34898056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142247511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284495021,0,0,0,0,0,0,0,0,0.047415837,1.137980085,0,0,0,0,0,0.047415837,0,0,0,0,0,0,0.568990043,0,0,0,0,0,0,0,0.806069227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
U5173,J07-CU-8,J07,Chum,2016-07-05,2016,06-Jul,0,0,0,0,0,0.138408304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276816609,0,0,2.76816609,1.660899654,0,0,0,0,0,0,92.07612457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.795847751,0.034602076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.972318339,0,0.034602076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242214533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
U5174,J07-CU-7,J07,Chum,2016-07-05,2016,06-Jul,0.028081999,0,0,0,0,0.112327998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252737995,0,0,0,0.814377984,0,0,0.842459983,1.460263971,0,0,0,0,0,0,94.8890761,0,0,0,0,0,0,0,0,0,0,0,0,0.028081999,0,0,0,0,0,0.898623982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140409997,0,0,0,0,0,0,0,0,0,0,0,0.084245998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028081999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421229992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
U5175,J07-CU-5,J07,Chum,2016-07-05,2016,06-Jul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144857557,0,0,0,0,0,0,0,0,0,0,99.03428296,0,0,0,0,0,0,0,0,0,0,0,0,0.048285852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531144375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241429261,0,0,0,0,0,100
U5176,J07-CU-4,J07,Chum,2016-07-05,2016,06-Jul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02604845,0,0,0.156290701,0,0,1.458713207,0.130242251,0,0,0,0,0,0,97.83797864,0,0,0,0,0,0,0,0,0,0,0,0,0.02604845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520969,0.02604845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208387601,0,0,0,0,0,0,0,0,0,0,0.07814535,0,0,0,0,0,100
U5177,J07-CU-9,J07,Chum,2016-07-05,2016,06-Jul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129982669,0,0.389948007,0.389948007,0,0,0,0,0,0,0,98.39688042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043327556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519930676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086655113,0,0,0,0,0,0,0,0,0,0,0.043327556,0,0,0,0,0,100
U5178,J07-CU-10,J07,Chum,2016-07-05,2016,06-Jul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052938062,0,0,0.21175225,0,0,0,0,0,0,0,0,0,0,98.99417681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105876125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105876125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264690312,0,0,0,0.264690312,0,0,0,0,0,0,0,0,0,0,0,0,100
U5194,J07-CU-1,J07,Chum,2016-07-05,2016,06-Jul,0,0,0.026089225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365249152,0,0,0,0.182624576,0,0,0,0,0,0,97.96504044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339159927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104356901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026089225,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495695278,0,0,0,0,0.05217845,0,0,0,0,0,0.443516828,0,0,0,0,0,100
U5195,J07-CU-6,J07,Chum,2016-07-05,2016,06-Jul,0,0,0.023781213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214030916,0,1.117717004,0.618311534,0,0,0,0,0,0,0.023781213,97.33650416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475624257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047562426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142687277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
U5297,J07-PI-10,J07,Pink,2016-07-05,2016,06-Jul,0,0,0,0,0,0.67114094,0,0,0,0.167785235,0,0,0,0,0,0,0,0,0,0,1.342281879,0,0,29.53020134,0,0,47.65100671,7.214765101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167785235,0,0,0,0,0,0,5.201342282,0,0,0,0,0,0,0,0,0,0.167785235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.348993289,0,0,0,0,0,0,0,0,0,2.013422819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.342281879,0,0,0,0,0,0,0,0.67114094,0,0,1.510067114,0,0,0,0,0,100
U5298,J07-PI-1,J07,Pink,2016-07-05,2016,06-Jul,0,0,0,0,0,3.524229075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.845814978,0,0,44.05286344,15.85903084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.881057269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440528634,0,0,0,0,0,0,0,0,0,0,13.21585903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.845814978,0,0,0,0,0,0,0,0,0,0,8.370044053,0,0,0,0,3.964757709,100
U5299,J07-PI-2,J07,Pink,2016-07-05,2016,06-Jul,0,0,0,0,0,0.653594771,0,0,0,0,0,0,0,0,0,0,0,0,0,21.04575163,1.437908497,0,0,18.43137255,0,0,25.49019608,3.006535948,0,0,0,0,0,0.130718954,0,0,0,0,0,0,0,0,0,0.130718954,14.77124183,0,0,0,0,0,8.758169935,0,0,0,0,0,0,0,0,0,0.130718954,0,0,0,0,0,0.261437908,0,0,0,1.568627451,0,0,0,0,0,0,0,0,0,0,0,0,0.130718954,0,0,0,0.130718954,0,0,0,0.522875817,1.568627451,0,0,0,0,0,0,0,0,0,0,0,0,1.045751634,0,0,0,0,0,0,0,0.784313725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
U5300,J07-PI-7,J07,Pink,2016-07-05,2016,06-Jul,0,0,0,0,0,0.174927114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.80174927,0,0,63.03206997,8.688046647,0,0.174927114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.489795918,0,0,0,0,0,0,0,0,0,0.116618076,0,0,0,0,0,0,0,0,0,0.932944606,0,0,0,0,0,0,0.058309038,0,0,0.174927114,0.524781341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174927114,0,0,0,0,0,0,0,0,0,0,5.655976676,0,0,0,0,0,100
U5301,J07-PI-4,J07,Pink,2016-07-05,2016,06-Jul,0,0,0,0,0,20.69444444,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,4.722222222,0,0,30.41666667,0,0,31.52777778,6.388888889,0,0,0,0,0.416666667,0,0,0,0,0,0,0,0,0,0,0.138888889,0,0,0,0,0,0,2.361111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138888889,0,0,0,0,0.416666667,0,0,0,0,0,0,0,0,0,0,0.277777778,0,0,0,0,0,0,0,0,0.138888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.111111111,100
U5327,J07-PI-5,J07,Pink,2016-07-05,2016,06-Jul,0,0,0,0,0,2.669717773,0,0,0,0,0,0,0,0,0,0,0,0,0,2.288329519,0.533943555,0,0,14.79786423,0,0,26.69717773,4.118993135,0,0,0,0,0,0,0,0,0,0,26.62090008,0,0,0,0,0,0,0,0,0,0,0,8.23798627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.848207475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22044241,0,0,0,0,0,0,0,0,0,0,0,0,1.14416476,0,0,0,0,0,0,0,0.533943555,0,0,0,0,0,0,0,0,0,0,2.288329519,0,0,0,0,0,100
U5328,J07-PI-6,J07,Pink,2016-07-05,2016,06-Jul,0,0,0,0,0,0.161899622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323799244,0,0,15.54236373,0,0,19.85968699,22.45008095,0,0,0,0,0,0,7.663248786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.752293578,0,0,0,0,0,0,8.580679978,0,0,0,0,0,0,0,0,0.053966541,0,0,0,0.161899622,0,0,0,0,0,0,0,0,0,0,0,1.726929304,3.993524015,0,0,1.780895845,0,0,0,0,0,0.053966541,0,0,0,0,0,0,0,0,0,0,0,0,4.749055586,0,0,0,0,0,0,0,1.888828926,0,0,0,0,7.177549919,0,0,0,0,0,0.971397733,0,0,0,0,0.107933081,100
U5329,J07-PI-3,J07,Pink,2016-07-05,2016,06-Jul,0,0,0,0,0,2.586206897,0,0,0,0,0,0.718390805,0,0,0,0,0,0,0,2.729885057,6.609195402,0,0,16.09195402,0,0,43.82183908,4.597701149,2.442528736,0,0,0,0,0.143678161,0,0,0,0,0,0,0.718390805,0,0,0.143678161,0,0,0.143678161,0.143678161,0,0,9.195402299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574712644,4.022988506,0,0,0,1.149425287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143678161,0,0,0,0,0,0.143678161,0.143678161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574712644,0,0,0,0,0,0,0,0,0,0,2.298850575,0,0,0,0,0.862068966,100
U5330,J07-PI-8,J07,Pink,2016-07-05,2016,06-Jul,0,0,0,0,0,0.182481752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.094890511,0,0,45.0729927,0,0,28.46715328,7.299270073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.291970803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729927007,0,0,0,0,5.109489051,0,0,0,0,0,0,0.182481752,0,0,0,0,0,0,0,0,0,0.182481752,0,0,0,0,0,0,0,0,0,0,2.554744526,0,1.094890511,0,0,0,0,0,0,0,1.094890511,0,0,0,0,0.182481752,0,0,0,0,0,1.459854015,0,0,0,0,0,100
U5331,J07-PI-9,J07,Pink,2016-07-05,2016,06-Jul,0,0,0,0,0,5.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333333333,9.583333333,0,0,30,0,0,34.58333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100